"","Site","Quadrat","Insertion_Depth_cm","Compaction_Ratio","Core_Length_Corrected_cm","Bagged_Slice_Number","Slice_Number","Analysis","Rhizome_Removed","Slice_Height_cm","Slice_Height_Corrected_cm","Slice_Area_cm2","Slice_Volume_cm3","OLOI","ILOI","Sample_Density_g_per_ml","Sediment_Density_g_per_ml","Organic_Content_Density_g_per_ml","Inorganic_Content_Density_g_per_ml","Shell_Density_g_per_ml","Rhizome_Density_g_per_ml","Percent_Carbon","Factor","Sediment_Depth_cm","Sediment_Depth_Group"
"539","SMAR24",2,32,0.996875,31.8003125,5,10,"LOI analysis ","N",2,1.99375,20.2682991638999,40.4099214580254,3.302,3.919,1.21004936994969,1.20641164944205,0.0398115844315875,0.0470500543282398,0.00446177556141209,NA,1.2330378,"Seagrass",19.9375,"10-20cm"
"540","SMAR24",2,32,0.996875,31.8003125,8,7,"LOI analysis ","N",2,1.99375,20.2682991638999,40.4099214580254,4.057,3.931,0.971939528286308,0.9679306118085,0.0396851550841485,0.0377492938605315,0.00395694904198443,NA,1.5983823,"Seagrass",13.95625,"10-20cm"
"541","SMAR25",2,50,0.75,28.125,15,2,"LOI analysis","Y",2,1.5,20.2682991638999,30.4024487458499,4.814,2.196,1.42278013069275,1.39314435998455,0.0668709292792583,0.03064917591966,0.0260538223950835,0.00354905622576632,1.9646946,"Seagrass",3,"0-10cm"
"542","SMAR25",2,50,0.75,28.125,14,3,"LOI analysis","Y",2,1.5,20.2682991638999,30.4024487458499,3.653,2.409,1.33232689046238,1.29821779587369,0.0480340584473265,0.0311572271009685,0.032711180876039,0.00219719143541418,1.4028867,"Seagrass",4.5,"0-10cm"
"543","SMAR25",2,50,0.75,28.125,14,3,"LOI analysis","Y",2,1.5,20.2682991638999,30.4024487458499,3.68,2.42,1.33232689046238,1.29821779587369,0.0480340584473265,0.0311572271009685,0.032711180876039,0.00219719143541418,1.415952,"Seagrass",4.5,"0-10cm"
"544","SMAR25",2,50,0.75,28.125,16,1,"LOI analysis","Y",3.8,2.85,20.2682991638999,57.7646526171147,1.775,2.224,1.49729975134264,1.47548710393781,0.0265587678708805,0.0324607162866317,0.0218870873920119,0,0.4941225,"Seagrass",2.85,"0-10cm"
"545","SMAR25",2,50,0.75,28.125,10,7,"LOI analysis","N",2,1.5,20.2682991638999,30.4024487458499,2.054,1.513,1.64841984995834,1.64841984995834,0.0346168168491252,0.0247262977493751,0,NA,0.6291306,"Seagrass",10.5,"10-20cm"
"546","SMAR25",2,50,0.75,28.125,16,1,"LOI analysis","Y",3.8,2.85,20.2682991638999,57.7646526171147,2.466,2.107,1.49729975134264,1.47548710393781,0.0368871775984451,0.0309852291826939,0.0218870873920119,0,0.8284974,"Seagrass",2.85,"0-10cm"
"547","SMAR25",2,50,0.75,28.125,11,6,"LOI analysis","Y",2,1.5,20.2682991638999,30.4024487458499,2.786,1.422,1.59322692737414,1.59148364674424,0.0445615421088387,0.0222807710544194,0.00176301588230839,0,0.9833454,"Seagrass",9,"0-10cm"
"548","SMAR25",2,50,0.75,28.125,7,10,"LOI analysis","N",2,1.5,20.2682991638999,30.4024487458499,3.045,2.46,1.64249927423417,1.63523012292839,0.0490569036878516,0.0408807530732096,0.0071540290000387,NA,1.1086755,"Seagrass",15,"10-20cm"
"549","SMAR25",2,50,0.75,28.125,2,15,"LOI analysis","N",2,1.5,20.2682991638999,30.4024487458499,3.1,1.922,1.6011210283397,1.6011210283397,0.0496347518785305,0.0304212995384542,0,NA,1.13529,"Seagrass",22.5,"20-30cm"
"550","SMAR25",2,50,0.75,28.125,12,5,"LOI analysis","Y",2,1.5,20.2682991638999,30.4024487458499,3.459,1.697,1.64772911612386,1.6388482525376,0.057359688838816,0.0278604202931392,0.00913084345016433,0,1.3090101,"Seagrass",7.5,"0-10cm"
"551","SMAR25",2,50,0.75,28.125,1,16,"LOI analysis","N",2,1.5,20.2682991638999,30.4024487458499,4.372,2.308,1.27687083117932,1.27687083117932,0.0561823165718901,0.0293680291171244,0,NA,1.7508108,"Seagrass",24,"20-30cm"
"552","SMARA",2,50,0.584,17.0528,13,1,"LOI analysis ","Y",2.8,1.6352,20.2682991638999,33.1427227928091,2.084,0.691,1.90958963738886,1.90958963738886,0.0401013823851661,0.013367127461722,0,0,0.6436476,"Control",1.6352,"0-10cm"
"553","SMARA",2,50,0.584,17.0528,8,6,"LOI alysis ","Y",2,1.168,20.2682991638999,23.6733734234351,2.088,0.756,2.11980773092195,2.11980773092195,0.044515962349361,0.0169584618473756,0,0,0.6455832,"Control",7.008,"0-10cm"
"554","SMARA",2,50,0.584,17.0528,4,10,"LOI alysis ","N",2,1.168,20.2682991638999,23.6733734234351,2.374,0.964,2.02590476406386,2.02590476406386,0.0486217143375327,0.0202590476406386,0,NA,0.7839786,"Control",11.68,"10-20cm"
"555","SMARA",2,50,0.584,17.0528,9,5,"LOI alysis ","Y",2,1.168,20.2682991638999,23.6733734234351,2.452,0.512,2.49685581107279,2.48109971272008,0.062027492818002,0.0124054985636004,0.0152787688315659,0,0.8217228,"Control",5.84,"0-10cm"
"556","SMARA",2,50,0.584,17.0528,7,7,"LOI alysis ","N",2,1.168,20.2682991638999,23.6733734234351,2.473,0.89,1.76958303536621,1.76958303536621,0.0442395758841552,0.0159262473182959,0,NA,0.8318847,"Control",8.176,"0-10cm"
"557","SMARA",2,50,0.584,17.0528,12,2,"LOI alysis ","Y",2,1.168,20.2682991638999,23.6733734234351,3.354,1.164,1.32866573079368,1.32866573079368,0.045174634846985,0.0159439887695241,0,0,1.2582006,"Control",2.336,"0-10cm"
"558","SMARA",2,50,0.584,17.0528,11,3,"LOI alysis ","Y",2,1.168,20.2682991638999,23.6733734234351,4.993,1.61,1.42252645610122,1.41619022351971,0.0708095111759853,0.0226590435763153,0.00561812622227885,0,2.0513127,"Control",3.504,"0-10cm"
"559","SMARA",2,50,0.584,17.0528,1,13,"LOI alysis ","N",2,1.168,20.2682991638999,23.6733734234351,6.133,6.135,1.94057683196609,1.51072681363595,0.0921543356317928,0.0921543356317928,0.420949723630642,NA,2.6029587,"Control",15.184,"10-20cm"
"560","SMARA",2,50,0.584,17.0528,13,1,"LOI alysis ","Y",2.8,1.6352,20.2682991638999,33.1427227928091,NA,0.802,1.90958963738886,1.90958963738886,NA,0.0152767170991109,0,0,NA,"Control",1.6352,"0-10cm"
"561","SMARB",2,50,0.87,37.845,1,19,"LOI analysis","N",2,1.74,20.2682991638999,35.2668405451858,2.368,0.851,1.18729093257876,1.18729093257876,0.0284949823818902,0.0106856183932088,0,NA,0.7810752,"Control",33.06,"below30cm"
"562","SMARB",2,50,0.87,37.845,10,10,"LOI analysis","N",2,1.74,20.2682991638999,35.2668405451858,2.398,0.866,1.28554186593244,1.28554186593244,0.0308530047823785,0.011569876793392,0,NA,0.7955922,"Control",17.4,"10-20cm"
"563","SMARB",2,50,0.87,37.845,13,7,"LOI analysis","N",2,1.74,20.2682991638999,35.2668405451858,2.807,0.819,1.33082519654307,1.33082519654307,0.0372631055032059,0.0106466015723445,0,NA,0.9935073,"Control",12.18,"10-20cm"
"564","SMARB",2,50,0.87,37.845,19,1,"LOI analysis","Y",3.9,3.393,20.2682991638999,68.7703390631124,2.817,0.874,1.21018743158474,1.20373115979594,0.0337044724742862,0.0108335804381634,0.00638647425595698,0,0.9983463,"Control",3.393,"0-10cm"
"565","SMARB",2,50,0.87,37.845,5,15,"LOI analysis","N",2,1.74,20.2682991638999,35.2668405451858,3.223,0.834,1.35132604064544,1.35132604064544,0.043242433300654,0.0108106083251635,0,NA,1.1948097,"Control",26.1,"20-30cm"
"566","SMARB",2,50,0.87,37.845,14,6,"LOI analysis","Y",2,1.74,20.2682991638999,35.2668405451858,3.785,0.688,1.4236319223343,1.40474732735203,0.0533803984393771,0.00983323129146421,0.0225849548098725,0,1.4667615,"Control",10.44,"10-20cm"
"567","SMARB",2,50,0.87,37.845,15,5,"LOI analysis","Y",2,1.74,20.2682991638999,35.2668405451858,4.125,0.831,1.30581586805304,1.30059850247235,0.0533245386013665,0.0104047880197788,0.00480337896395781,0,1.6312875,"Control",8.7,"0-10cm"
"568","SMARB",2,50,0.87,37.845,18,2,"LOI analysis","Y",2,1.74,20.2682991638999,35.2668405451858,4.291,1.298,1.05473014948252,1.05473014948252,0.0453533964277483,0.0137114919432727,0,0,1.7116149,"Control",3.48,"0-10cm"
"569","SMARB",2,50,0.87,37.845,17,3,"LOI analysis","Y",2,1.74,20.2682991638999,35.2668405451858,4.298,1.087,0.987726699117511,0.987726699117511,0.042472248062053,0.0108649936902926,0,0,1.7150022,"Control",5.22,"0-10cm"
"570","SMARC",2,31,0.974193548,29.4206451496,11,5,"LOI analysis ","N",2,1.948387096,20.2682991638999,39.4904925488102,1.1,2.466,1.40813639969845,1.38782771403167,0.0152661048543484,0.0346956928507918,0.0205517821535617,NA,0.16749,"Control",9.74193548,"0-10cm"
"571","SMARC",2,31,0.974193548,29.4206451496,10,6,"LOI analysis ","N",2,1.948387096,20.2682991638999,39.4904925488102,1.16,2.174,1.49889242143128,1.48549679210743,0.0178259615052892,0.0326809294263635,0.0134310808948363,NA,0.196524,"Control",11.690322576,"10-20cm"
"572","SMARC",2,31,0.974193548,29.4206451496,15,1,"LOI analysis ","N",2.2,2.1432258056,20.2682991638999,43.4395418036912,1.227,2.672,1.28951636398799,1.26674908885259,0.0152009890662311,0.03420222539902,0.0230550313934227,NA,0.2289453,"Control",2.1432258056,"0-10cm"
"573","SMARC",2,31,0.974193548,29.4206451496,13,3,"LOI analysis ","N",2,1.948387096,20.2682991638999,39.4904925488102,1.314,2.302,1.53158383439364,1.49056130224877,0.0193772969292341,0.0342829099517218,0.0410503869506394,NA,0.2710446,"Control",5.845161288,"0-10cm"
"574","SMARC",2,31,0.974193548,29.4206451496,9,7,"LOI analysis ","N",2,1.948387096,20.2682991638999,39.4904925488102,1.319,2.473,1.33895519116773,1.33465035754759,0.0173504546481187,0.0333662589386898,0.00463149452425634,NA,0.2734641,"Control",13.638709672,"10-20cm"
"575","SMARC",2,31,0.974193548,29.4206451496,6,10,"LOI analysis ","N",2,1.948387096,20.2682991638999,39.4904925488102,2.276,5.433,1.27818106947164,1.264076408728,0.0290737574007441,0.0682601260713123,0.0193590900152759,NA,0.7365564,"Control",19.48387096,"10-20cm"
"576","SMARC",2,31,0.974193548,29.4206451496,1,15,"LOI analysis ","N",2,1.948387096,20.2682991638999,39.4904925488102,2.596,3.679,1.32540762653964,1.31763360347269,0.0342584736902898,0.0487524433284894,0.00808042593050956,NA,0.8914044,"Control",29.22580644,"20-30cm"
"577","SMARC",2,31,0.974193548,29.4206451496,14,2,"LOI analysis ","N",2,1.948387096,20.2682991638999,39.4904925488102,2.739,2.255,1.35660500901031,1.32464795001844,0.035765494650498,0.0304669028504242,0.0322685263655541,NA,0.9606021,"Control",3.896774192,"0-10cm"
"578","STCH01",2,28,0.803571429,18.0803571525,5,7,"LOI analysis ","N",2,1.607142858,20.2682991638999,32.5740522450691,2.572,2.762,1.3685125714363,1.36071495393115,0.0353785888022098,0.0381000187100721,0.00801251247577,NA,0.8797908,"Seagrass",11.250000006,"10-20cm"
"579","STCH01",2,28,0.803571429,18.0803571525,6,6,"LOI analysis ","Y",2,1.607142858,20.2682991638999,32.5740522450691,2.737,3.171,1.37870473289973,1.37615669253388,0.0371562306984147,0.044037014161084,0.00405230516015954,0,0.9596343,"Seagrass",9.642857148,"0-10cm"
"580","STCH01",2,28,0.803571429,18.0803571525,7,5,"LOI analysis ","Y",2,1.607142858,20.2682991638999,32.5740522450691,3.571,4.208,1.0800928215901,1.07987792661948,0.0388756053583014,0.0453548729180184,0.00150426479430165,0,1.3632069,"Seagrass",8.03571429,"0-10cm"
"581","STCH01",2,28,0.803571429,18.0803571525,2,10,"LOI analysis ","N",2,1.607142858,20.2682991638999,32.5740522450691,3.676,1.761,1.42257400618661,1.41569736712695,0.0523808025836971,0.0254825526082851,0.00687663905966467,NA,1.4140164,"Seagrass",16.07142858,"10-20cm"
"582","STCH01",2,28,0.803571429,18.0803571525,1,11,"LOI analysis ","N",2,1.607142858,20.2682991638999,32.5740522450691,4.336,2.305,1.42205211840084,1.42205211840084,0.0611482410912359,0.0327071987232192,0,NA,1.7333904,"Seagrass",17.678571438,"10-20cm"
"583","STCH01",2,28,0.803571429,18.0803571525,9,3,"LOI analysis ","Y",2,1.607142858,20.2682991638999,32.5740522450691,6.109,5.374,1.13664089814323,1.12356300421727,0.0685373432572532,0.0606724022277323,0.0130778939259694,0,2.5913451,"Seagrass",4.821428574,"0-10cm"
"584","STCH02",2,50,0.4,8,6,5,"LOI alysis ","Y",2,0.8,20.2682991638999,16.2146393311199,5.066,10.322,1.77271904807855,1.71702863267308,0.0875684602663271,0.176853949165327,0.035868821262263,0.0226832057432261,2.0866374,"Seagrass",4,"0-10cm"
"585","STCH02",2,50,0.4,8,5,6,"LOI alysis ","Y",2,0.8,20.2682991638999,16.2146393311199,5.729,10.939,1.71388332681962,1.43795982900778,0.0819637102534433,0.156737621361848,0.102598643486762,0.0214127488690813,2.4074631,"Seagrass",4.8,"0-10cm"
"586","STCH02",2,50,0.4,8,9,2,"LOI alysis ","Y",2,0.8,20.2682991638999,16.2146393311199,2.379,8.391,2.69158006593697,2.46314451924608,0.059115468461906,0.206904139616671,0.207164644948534,0.0210180438208033,0.7863981,"Seagrass",1.6,"0-10cm"
"587","STCH02",2,50,0.4,8,8,3,"LOI alysis ","Y",2,0.8,20.2682991638999,16.2146393311199,3.73,9.371,1.81403973282016,1.66935566356075,0.0617661595517479,0.156919432374711,0.11239226249716,0.0195995725535543,1.440147,"Seagrass",2.4,"0-10cm"
"588","STCH02",2,50,0.4,8,10,1,"LOI alysis ","Y",2,0.8,20.2682991638999,16.2146393311199,1.833,8.142,3.68006952121818,3.59292604727806,0.064672668851005,0.291027009829522,0.0841523497461448,0.00109160614914384,0.5221887,"Seagrass",0.8,"0-10cm"
"589","STCH02",2,50,0.4,8,4,7,"LOI alysis ","N",2,0.8,20.2682991638999,16.2146393311199,6.101,10.328,1.75736255479399,1.7290548021128,0.105472342928881,0.178092644617618,0.0277835350389434,NA,2.5874739,"Seagrass",5.6,"0-10cm"
"590","STCH02",2,50,0.4,8,1,10,"LOI alysis ","N",2,0.8,20.2682991638999,16.2146393311199,7.294,14.366,1.83938719763926,1.71628856070756,0.125289064931652,0.247145552741889,0.12216121244204,NA,3.1647666,"Seagrass",8,"0-10cm"
"591","STCH04",2,50,0.86,36.98,15,5,"LOI analysis ","Y",2,1.72,20.2682991638999,34.8614745619078,4.472,4.582,1.09040138082787,1.08678707587998,0.0489054184145989,0.0499922054904789,0,0.00386673259504898,1.7992008,"Seagrass",8.6,"0-10cm"
"592","STCH04",2,50,0.86,36.98,17,3,"LOI analysis ","Y",2,1.72,20.2682991638999,34.8614745619078,0.817,3.006,1.58280740253863,1.57164895313601,0.0125731916250881,0.0471494685940802,0.010292163613528,0.00101544758059892,0.0305463,"Seagrass",5.16,"0-10cm"
"593","STCH04",2,50,0.86,36.98,14,6,"LOI analysis ","Y",2,1.72,20.2682991638999,34.8614745619078,2.488,3.97,1.58705277660441,1.58682329692518,0.0396705824231296,0.0634729318770073,0,0.000289718095029635,0.8391432,"Seagrass",10.32,"10-20cm"
"594","STCH04",2,50,0.86,36.98,19,1,"LOI analysis ","Y",2.4,2.064,20.2682991638999,41.8337694742894,0.728,3.848,1.72750390194733,1.72750390194733,0.0120925273136313,0.0656451482739985,0,0,0.001,"Seagrass",2.064,"0-10cm"
"595","STCH04",2,50,0.86,36.98,18,2,"LOI analysis ","Y",2,1.72,20.2682991638999,34.8614745619078,1.16,3.447,1.554036387755,1.54947547913027,0.0185937057495633,0.0526821662904293,0.00438306187331962,0,0.196524,"Seagrass",3.44,"0-10cm"
"596","STCH04",2,50,0.86,36.98,13,7,"LOI analysis ","N",2,1.72,20.2682991638999,34.8614745619078,1.58,3.134,1.54333689771083,1.53820228988803,0.0246112366382085,0.047684270986529,0.00498544603130203,NA,0.399762,"Seagrass",12.04,"10-20cm"
"597","STCH04",2,50,0.86,36.98,1,19,"LOI analysis","N",2,1.72,20.2682991638999,34.8614745619078,2.64,3.396,1.45934733511214,1.45934733511214,0.0379430307129157,0.0496178093938129,0,NA,0.912696,"Seagrass",32.68,"below30cm"
"598","STCH04",2,50,0.86,36.98,5,15,"LOI analysis ","N",2,1.72,20.2682991638999,34.8614745619078,3.231,5.641,1.33757968031999,1.33757968031999,0.0428025497702395,0.0749044620979192,0,NA,1.1986809,"Seagrass",25.8,"20-30cm"
"599","STCH04",2,50,0.86,36.98,10,10,"LOI analysis ","N",2,1.72,20.2682991638999,34.8614745619078,6.006,5.867,1.53808755004842,1.53808755004842,0.0922852530029049,0.0907471654528565,0,NA,2.5415034,"Seagrass",17.2,"10-20cm"
"600","STCH05",2,50,0.5,12.5,11,2,"LOI analysis","Y",2,1,20.2682991638999,20.2682991638999,8.306,4.975,1.22126675750316,1.21988528983418,0.101250479056237,0.0609942644917092,0,0.000814079162073369,3.6544734,"Seagrass",2,"0-10cm"
"601","STCH05",2,50,0.5,12.5,1,12,"LOI analysis","N",2,1,20.2682991638999,20.2682991638999,3.101,1.659,2.22569242910859,2.22569242910859,0.0689964653023663,0.037836771294846,0,NA,1.1357739,"Seagrass",12,"10-20cm"
"602","STCH05",2,50,0.5,12.5,7,6,"LOI analysis","Y",2,1,20.2682991638999,20.2682991638999,3.656,2.357,1.90617869252755,1.88422322421709,0.0697162592960323,0.0452213573812101,0.0222169604049478,0,1.4043384,"Seagrass",6,"0-10cm"
"603","STCH05",2,50,0.5,12.5,3,10,"LOI analysis","N",2,1,20.2682991638999,20.2682991638999,3.756,1.877,2.26131455971568,2.26131455971568,0.0859299532691958,0.0429649766345979,0,NA,1.4527284,"Seagrass",10,"0-10cm"
"604","STCH05",2,50,0.5,12.5,6,7,"LOI analysis","N",2,1,20.2682991638999,20.2682991638999,4.853,2.294,1.69402472907813,1.68992966420224,0.08280655354591,0.0388683822766516,0.00451937280278307,NA,1.9835667,"Seagrass",7,"0-10cm"
"605","STCH05",2,50,0.5,12.5,10,3,"LOI analysis","Y",2,1,20.2682991638999,20.2682991638999,5.564,3.343,1.32576491903476,1.3143184726347,0.0736018344675429,0.0433725095969449,0.0116734018028218,0,2.3276196,"Seagrass",3,"0-10cm"
"606","STCH05",2,50,0.5,12.5,8,5,"LOI analysis","Y",2,1,20.2682991638999,20.2682991638999,14.743,2.569,1.78890195505795,1.73611015485077,0.255208192763063,0.04513886402612,0.05329998295684,0,6.7693377,"Seagrass",5,"0-10cm"
"607","STCH05",2,50,0.5,12.5,12,1,"LOI analysis","Y",1.5,0.75,20.2682991638999,15.2012243729249,34.176,15.861,0.315106196875268,0.315106196875268,0.107766319331342,0.0501018853031676,0,0,16.1729664,"Seagrass",0.75,"0-10cm"
"608","STCH12",2,22.3,0.887892377,17.5802690646,9,2,"LOI analysis ","Y",2,1.775784754,20.2682991638999,35.9921366447644,3.73,12.545,0.740078319409102,0.724658284597673,0.0268123565301139,0.0905822855747091,0.0148199037268767,0.00198654502525625,1.440147,"Seagrass",3.551569508,"0-10cm"
"609","STCH12",2,22.3,0.887892377,17.5802690646,6,5,"LOI analysis ","Y",2,1.775784754,20.2682991638999,35.9921366447644,2.954,10.402,1.19187144746074,1.16105916168439,0.0348317748505316,0.120750152815176,0.0313901897836995,0.000922423704035071,1.0646406,"Seagrass",8.87892377,"0-10cm"
"610","STCH12",2,22.3,0.887892377,17.5802690646,5,6,"LOI analysis ","Y",2,1.775784754,20.2682991638999,35.9921366447644,2.167,10.452,1.28611425481275,1.2478558981725,0.0274528297597951,0.131024869308113,0.0390613098043044,0.000566790468744441,0.6838113,"Seagrass",10.654708524,"10-20cm"
"611","STCH12",2,22.3,0.887892377,17.5802690646,8,3,"LOI analysis ","Y",2,1.775784754,20.2682991638999,35.9921366447644,4.388,12.84,0.651253362125966,0.640834419685811,0.0281967144661757,0.0820268057197838,0.011191333373052,0.000480660544572492,1.7585532,"Seagrass",5.327354262,"0-10cm"
"612","STCH12",2,22.3,0.887892377,17.5802690646,4,7,"LOI analysis ","N",2,1.775784754,20.2682991638999,35.9921366447644,2.698,11.572,1.26033084525418,1.19356626209767,0.0322262890766371,0.13845368640333,0.0693234754198165,NA,0.9407622,"Seagrass",12.430493278,"10-20cm"
"613","STCH12",2,22.3,0.887892377,17.5802690646,1,10,"LOI analysis ","N",2,1.775784754,20.2682991638999,35.9921366447644,2.946,8.396,1.04381132942451,1.04381132942451,0.0302705285533107,0.0876801516716585,0,NA,1.0607694,"Seagrass",17.75784754,"10-20cm"
"614","STCH12",2,22.3,0.887892377,17.5802690646,10,1,"LOI analysis ","Y",1.5,1.3318385655,20.2682991638999,26.9941024835733,5.098,14.391,0.737716692456,0.721268655323809,0.0367847014215142,0.103862686366628,0.0173148931432125,0,2.1021222,"Seagrass",1.3318385655,"0-10cm"
"615","STCH21",2,42.5,0.705882353,21.17647059,11,5,"LOI analysis ","Y",2,1.411764706,20.2682991638999,28.6140694102432,19.632,12.452,0.462954073748695,0.437686783394629,0.0857866095453473,0.0547108479243286,0.0137624604999046,0.011515314207005,9.1351248,"Seagrass",7.05882353,"0-10cm"
"616","STCH21",2,42.5,0.705882353,21.17647059,14,2,"LOI analysis ","Y",2,1.411764706,20.2682991638999,28.6140694102432,11.777,11.386,0.533164289960752,0.47794669831563,0.0563977104012443,0.0544859236079818,0.0503773154154709,0.00575590971136182,5.3340903,"Seagrass",2.823529412,"0-10cm"
"617","STCH21",2,42.5,0.705882353,21.17647059,10,6,"LOI analysis ","Y",2,1.411764706,20.2682991638999,28.6140694102432,8.151,9.62,0.756096579267231,0.692840983775034,0.0568129606695528,0.0665127344424032,0.0617248799769717,0.00482979187680755,3.5794689,"Seagrass",8.470588236,"0-10cm"
"618","STCH21",2,42.5,0.705882353,21.17647059,13,3,"LOI analysis ","Y",2,1.411764706,20.2682991638999,28.6140694102432,5.997,8.109,0.874919244832685,0.856117305399092,0.0513670383239455,0.0693455017373265,0.0163660747895005,0.00119521622421721,2.5371483,"Seagrass",4.235294118,"0-10cm"
"619","STCH21",2,42.5,0.705882353,21.17647059,15,1,"LOI analysis ","Y",2.6,1.8352941178,20.2682991638999,37.1982902333162,11.699,13.883,0.522497133015872,0.4948614542373,0.0578987901457641,0.0687857421389847,0.0270254356771381,0.0007204632210756,5.2963461,"Seagrass",1.8352941178,"0-10cm"
"620","STCH21",2,42.5,0.705882353,21.17647059,15,1,"LOI analysis ","Y",2.6,1.8352941178,20.2682991638999,37.1982902333162,NA,14.115,0.522497133015872,0.4948614542373,NA,0.0697754650474593,0.0270254356771381,0.0007204632210756,NA,"Seagrass",1.8352941178,"0-10cm"
"621","STCH21",2,42.5,0.705882353,21.17647059,1,15,"LOI analysis ","N",2,1.411764706,20.2682991638999,28.6140694102432,2.029,0.999,1.73156076787398,1.73156076787398,0.0346312153574795,0.0173156076787398,0,NA,0.6170331,"Seagrass",21.17647059,"20-30cm"
"622","STCH21",2,42.5,0.705882353,21.17647059,6,10,"LOI analysis ","N",2,1.411764706,20.2682991638999,28.6140694102432,3.096,2.933,1.32190215441567,1.31550669918082,0.0407807076746055,0.0381496942762439,0.00297406142341767,NA,1.1333544,"Seagrass",14.11764706,"10-20cm"
"623","STCH21",2,42.5,0.705882353,21.17647059,9,7,"LOI analysis ","N",2,1.411764706,20.2682991638999,28.6140694102432,10.26,10.491,0.429788570918808,0.403647584494408,0.041575701202924,0.0423829963719129,0.0284510388343634,NA,4.600014,"Seagrass",9.882352942,"0-10cm"
